Fac Id,Region,Name,Address 1,Address 2,City,Zip 5,County,Fac Type,Ceds Fac Id,State
4008534,PRO,Windmill Point Marina,56 Windjammer Ln,,White Stone,22578,Lancaster County,COMMERCIAL,2.00E+11,VA
4038783,PRO,QTS,6000 Technology Blvd,,Sandston,23150,Henrico County,INDUSTRIAL,2.00E+11,VA
4012948,PRO,West Point Mill,1901 Main St,,West Point,23181,King William County,INDUSTRIAL,2.00E+11,VA
4015354,PRO,Chesapeake Corporation,1901 Main St,,West Point,23181,King William County,COMMERCIAL,2.00E+11,VA
4024222,PRO,Westminster Canterbury Corporation,1600 Westbrook Ave,,Richmond,23227,Henrico County,COMMERCIAL,2.00E+11,VA
4012710,PRO,MILK CARTON DIVISION,2910 Cofer Rd,,Richmond,23224,Richmond City,COMMERCIAL,2.00E+11,VA
5004166,TRO,GREENBRIAR / REGENCY OLDSMOBILE-GMC TRUCKS,1300 S Military Hwy,,Chesapeake,23320,Chesapeake City,AUTO DEALER,2.00E+11,VA
5020402,TRO,THE RENDEZVOUS REST,Webster Street @ Fulton Street,,Hampton,23663,Hampton City,COMMERCIAL,2.00E+11,VA
5014494,TRO,THE TRUCK SHOP INC,710 39th Street,,Newport News,23607,Newport News City,AUTO DEALER,2.00E+11,VA
5010656,TRO,Third Police Precinct,926 Independence Blvd,,Virginia Beach,23455,Virginia Beach City,LOCAL,2.00E+11,VA
5042108,TRO,Tangier Oil Company,Williams and Wheatley Street,,Tangier,23440,Accomack County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
5010655,TRO,Thalia Fire Station #7,407 North Thalia Rd,,Virginia Beach,23452,Virginia Beach City,LOCAL,2.00E+11,VA
5001152,TRO,Virginia Beach City-Kemps Landing Magnet Sch,4722 Jericho Rd,,Virginia Beach,23462,Virginia Beach City,LOCAL,2.00E+11,VA
5025786,TRO,THE BALLENTINE,7211 Granby St,,Norfolk,23505,Norfolk City,RESIDENTIAL,2.00E+11,VA
5023507,TRO,THE CRESTWOOD COMPANY INC,4605 Bainbridge Blvd,,Chesapeake,23320,Chesapeake City,COMMERCIAL,2.00E+11,VA
5003384,TRO,THE DREAM,P.O. BOX 157,,Washville,23423,Accomack County,COMMERCIAL,2.00E+11,VA
5008741,TRO,THE EVERETT CORPORATION,Landmark Plaza - North Main St,,Chincoteague,23336,Accomack County,GAS STATION,2.00E+11,VA
5027845,TRO,THE HARBOR GROUP,3650 Elm Avenue,,Portsmouth,23704,Portsmouth City,COMMERCIAL,2.00E+11,VA
5038114,TRO,The Ice Plant / McCord Hauling Inc,4336 C Kecoughtan Rd,,Hampton,23669,Hampton City,TRUCKING TRANSPORT,2.00E+11,VA
5027109,TRO,The Islander Motel,29th Street & Pacific Avenue,,Virginia Beach,23451,Virginia Beach City,COMMERCIAL,2.00E+11,VA
5025462,TRO,THE JONATHAN CORP,4257 Granby Street,,Norfolk,23504,Norfolk City,COMMERCIAL,2.00E+11,VA
5027045,TRO,JONATHAN CORP FRONT ST,701 Front Street,,Norfolk,23510,Norfolk City,INDUSTRIAL,2.00E+11,VA
5019137,TRO,James River Shell,9280 Warwick Blvd,,Newport News,23602,Newport News City,GAS STATION,2.00E+11,VA
5025778,TRO,Tabb Shell,600 Hampton Highway,,Yorktown,23693,York County,GAS STATION,2.00E+11,VA
5019049,TRO,1639 - Market Place Shell,1904 Pocahontas Trail,,Williamsburg,23185,James City County,GAS STATION,2.00E+11,VA
5019141,TRO,Brentwood Shell,1434 George Washington Highway,,Chesapeake,23323,Chesapeake City,GAS STATION,2.00E+11,VA
5021119,TRO,American Transmissions Service,1132 Lynnhaven Parkway,,Virginia Beach,23452,Virginia Beach City,COMMERCIAL,2.00E+11,VA
5024100,TRO,Former Texaco Location,31st Street And Pacific Ave,,Virginia Beach,23451,Virginia Beach City,GAS STATION,2.00E+11,VA
5026246,TRO,Star Enterprise,Foot Of Bank Street,,Chesapeake,23320,Chesapeake City,UNKNOWN,2.00E+11,VA
5002104,TRO,NORFOLK SALES TERMINAL,Foot Of Bank Street,,Chesapeake,23320,Chesapeake City,PETROLEUM DISTRIBUTOR,2.00E+11,VA
5019104,TRO,Global Montello Group 523,1900 Centerville Tpke,,Virginia Beach,23464,Virginia Beach City,GAS STATION,2.00E+11,VA
5019135,TRO,College Park Exxon,1102 S Military Hwy,,Chesapeake,23320,Chesapeake City,GAS STATION,2.00E+11,VA
5004380,TRO,T-F GRAIN,35070 Lankford Hwy,,Belle Haven,23306,Accomack County,COMMERCIAL,2.00E+11,VA
5014324,TRO,Thalia Shell #2217,4500 Virginia Beach Boulevard,,Virginia Beach,23462,Virginia Beach City,GAS STATION,2.00E+11,VA
5019140,TRO,Shell Facility 628,310 S Rosemont Rd,,Virginia Beach,23452,Virginia Beach City,GAS STATION,2.00E+11,VA
5019067,TRO,West Mercury Shell,3328 West Mercury Boulevard,,Hampton,23666,Hampton City,GAS STATION,2.00E+11,VA
5024019,TRO,Larkspur Shell 642,493 S Independence Blvd,,Virginia Beach,23452,Virginia Beach City,GAS STATION,2.00E+11,VA
5019153,TRO,Airport Shell # 633,2750 North Military Highway,,Norfolk,23515,Norfolk City,GAS STATION,2.00E+11,VA
5019153,TRO,Airport Shell # 633,2750 North Military Highway,,Norfolk,23515,Norfolk City,GAS STATION,2.00E+11,VA
5019159,TRO,1636 - Williamsburg Citgo,5443 Richmond Rd,,Williamsburg,23188,James City County,GAS STATION,2.00E+11,VA
5019195,TRO,Shell 637,7340 Richmond Rd,,Williamsburg,23188,James City County,GAS STATION,2.00E+11,VA
5019065,TRO,Rajavis Texaco,1625 Richmond Rd,,Williamsburg,23185,James City County,GAS STATION,2.00E+11,VA
5019075,TRO,TEXACO (23-194-0006) (100592),6004 East Indian River Road,,Virginia Beach,23464,Virginia Beach City,GAS STATION,2.00E+11,VA
5019068,TRO,Global Montello Group 511,1449 N Battlefield Blvd,,Chesapeake,23320,Chesapeake City,GAS STATION,2.00E+11,VA
5019072,TRO,TEXACO (23-194-0072) (100600),588 North Birdneck Road,,Virginia Beach,23451,Virginia Beach City,GAS STATION,2.00E+11,VA
5019148,TRO,Citgo - Ivy Farms,10732 Jefferson Ave,,Newport News,23601,Newport News City,GAS STATION,2.00E+11,VA
5025016,TRO,TERRACE UNION SERVICE,3200 Tait Terrace,,Norfolk,23509,Norfolk City,GAS STATION,2.00E+11,VA
5019194,TRO,TEXACO,1800 George Washington Highway,,Grafton,23692,York County,GAS STATION,2.00E+11,VA
5019149,TRO,TEXACO,725 Newtown Rd.,,Norfolk,23502,Norfolk City,GAS STATION,2.00E+11,VA
5019136,TRO,TEXACO,4740 W. Norfolk Road,,Portsmouth,23703,Portsmouth City,GAS STATION,2.00E+11,VA
5019120,TRO,Chimney Hill Shell 619,3600 Holland Road,,Virginia Beach,23452,Virginia Beach City,GAS STATION,2.00E+11,VA
5019139,TRO,South Battlefield Shell,224 S Battlefield Blvd,,Chesapeake,23322,Chesapeake City,GAS STATION,2.00E+11,VA
5019151,TRO,Great Neck Shell #450,1280 N Great Neck Rd,,Virginia Beach,23454,Virginia Beach City,GAS STATION,2.00E+11,VA
5019118,TRO,TEXACO (23-194-0098) (100602),5650 Virginia Beach Boulevard,,Virginia Beach,23452,Virginia Beach City,GAS STATION,2.00E+11,VA
5019143,TRO,Global Montello Group 519,705 22nd Street,,Virginia Beach,23451,Virginia Beach City,GAS STATION,2.00E+11,VA
5019074,TRO,TEXACO (23-194-0915) (100606),1407 Kempsville Road,,Virginia Beach,23464,Virginia Beach City,GAS STATION,2.00E+11,VA
5019073,TRO,Shell Facility 627,5829 High St,,Portsmouth,23702,Portsmouth City,GAS STATION,2.00E+11,VA
5008486,TRO,Taylor Salt & Chemical Co Inc,1128 Cooke Ave.,,Norfolk,23504,Norfolk City,COMMERCIAL,2.00E+11,VA
5009624,TRO,TAYLORS 76 / FISH TALES,S Main Street,,Chincoteague,23336,Accomack County,GAS STATION,2.00E+11,VA
5004379,TRO,TDR ENTERPRISES INC,P.O. BOX 188,,Horntown,23395,Accomack County,COMMERCIAL,2.00E+11,VA
5019789,TRO,VDOT  Temperanceville Area Headquarters,30487 Temperanceville Rd,,Temperanceville,23442,Accomack County,STATE,2.00E+11,VA
5016322,TRO,HRSD-Terminal Boulevard Pump Station,7809 Newport Avenue,,Norfolk,23509,Norfolk City,LOCAL,2.00E+11,VA
5008942,TRO,TERMINIX SEVA INC,2634 Victory Blvd.,,Portsmouth,23702,Portsmouth City,COMMERCIAL,2.00E+11,VA
5004193,TRO,Terrace Grocery,1102 Penniman Rd,,Williamsburg,23185,James City County,GAS STATION,2.00E+11,VA
5016303,TRO,Tasley Shop,Route 178 - Old 13 24512 Coastal Blvd,,Tasley,23441,Accomack County,UNKNOWN,2.00E+11,VA
5023291,TRO,Taylor Elementary,1129 West Princess Anne Road,,Norfolk,23507,Norfolk City,LOCAL,2.00E+11,VA
7012588,PRO,Taylor Ramsey Wood Preservers - Blackstone,507 N West Avenue,,Blackstone,23824,Nottoway County,INDUSTRIAL,2.00E+11,VA
5000177,TRO,TARMAC - NORFOLK CEMENT PLANT TERMINAL,Foot Of Ohio Street,,Chesapeake,23324,Chesapeake City,COMMERCIAL,2.00E+11,VA
5016155,TRO,Tasley T and D Substation,21417 Taylor Rd,,Tasley,23441,Accomack County,INDUSTRIAL,2.00E+11,VA
5014409,TRO,STEUART TRANSPORTATION CO,1316 Smith Douglas Rd,,Chesapeake,23324,Chesapeake City,TRUCKING TRANSPORT,2.00E+11,VA
5000163,TRO,Southern Concrete Products - Money Point,3900 Shannon St,,Chesapeake,23324,Chesapeake City,INDUSTRIAL,2.00E+11,VA
5000175,TRO,Titan America - Oceana Ready-Mix Plant,160 Oceana Blvd,,Virginia Beach,23451,Virginia Beach City,INDUSTRIAL,2.00E+11,VA
5000168,TRO,Titan America - Port Norfolk Ready-Mix Plant,101 Chautauqua Ave,,Portsmouth,23707,Portsmouth City,INDUSTRIAL,2.00E+11,VA
5030859,TRO,TARMAC - ULEXITE PLANT,120 Republic Rd,,Chesapeake,23324,Chesapeake City,INDUSTRIAL,2.00E+11,VA
5018938,TRO,Titan America - Skiffes Creek Ready-Mix Plant,309 OHara Lane,,Newport News,23603,Newport News City,INDUSTRIAL,2.00E+11,VA
5009478,TRO,TABET MFG CO INC,1370 Ingleside Rd.,,Norfolk,23502,Norfolk City,COMMERCIAL,2.00E+11,VA
5027231,TRO,TALBOT PARK APARTMENTS,118 Warren Street,,Norfolk,23505,Norfolk City,RESIDENTIAL,2.00E+11,VA
5013418,TRO,Tallwood High School,1668 Kempsville Rd,,Virginia Beach,23464,Virginia Beach City,LOCAL,2.00E+11,VA
5003007,TRO,TAPLIN VERNON & ALICE,1609 Oleander Ave.,,Chesapeake,23325,Chesapeake City,UNKNOWN,2.00E+11,VA
5018977,TRO,SUMMERS MOTORS INC,2715 Chestnut Ave.,,Newport News,23607,Newport News City,AUTO DEALER,2.00E+11,VA
5028855,TRO,SUNRISE HEALTHCARE / LYNN SHORES MANOR,340 Lynn Shores Drive,,Virginia Beach,23452,Virginia Beach City,COMMERCIAL,2.00E+11,VA
5020601,TRO,SUNSET ASSOCIATES,25 Marina Road,,Hampton,23609,Newport News City,COMMERCIAL,2.00E+11,VA
5000171,TRO,Titan America - Campostella Ready-Mix Plant,2125 Kimball Terrace,,Norfolk,23501,Norfolk City,INDUSTRIAL,2.00E+11,VA
5006767,TRO,Virginia Paving Company - Norfolk Plant,3431 Trant Ave,,Norfolk,23502,Norfolk City,INDUSTRIAL,2.00E+11,VA
5022294,TRO,SYKES APT VA6-21,555 Liberty St,,Norfolk,23523,Norfolk City,LOCAL,2.00E+11,VA
5010127,TRO,T&W BLOCK; INC,21075 Washington St,,Onley,23418,Accomack County,COMMERCIAL,2.00E+11,VA
5010110,TRO,Burris Construction,348 Benton Rd,,Suffolk,23434,Suffolk City,CONTRACTOR,2.00E+11,VA
5036807,TRO,TABB AUTO,2911 George Washington Memorial Hwy,,Tabb,23693,York County,GAS STATION,2.00E+11,VA
5014641,TRO,TABB HIGH SCHOOL,4431 Big Bethel Rd,,Yorktown,23693,York County,LOCAL,2.00E+11,VA
5014430,TRO,HOLIDAY FOOD STORE,2345 Pruden Blvd,,Suffolk,23434,Suffolk City,GAS STATION,2.00E+11,VA
5014432,TRO,Supreme Petroleum,725 N Main St,,Suffolk,23434,Suffolk City,GAS STATION,2.00E+11,VA
5014433,TRO,HOLLAND ROAD BP,1441 Holland Road,,Suffolk,23434,Suffolk City,GAS STATION,2.00E+11,VA
5008039,TRO,SURRY ASSOCIATES,2323 High St,,Portsmouth,23704,Portsmouth City,COMMERCIAL,2.00E+11,VA
5006380,TRO,SUTTLE MOTOR CORP,12525 Jefferson Avenue,,Newport News,23602,Newport News City,AUTO DEALER,2.00E+11,VA
5000671,TRO,Jun's Mobile,2850 Cromwell Rd.,,Norfolk,23509,Norfolk City,CONTRACTOR,2.00E+11,VA
5003560,TRO,SYER JOHN B,121 Freight Ln.,,Virginia Beach,23462,Virginia Beach City,UNKNOWN,2.00E+11,VA
5032152,TRO,Mechanicsville Concrete - Suffolk Ready Mix,2828 Et Washington St,,Suffolk,23434,Suffolk City,INDUSTRIAL,2.00E+11,VA
5018974,TRO,SUFFOLK SHERIFFS DEPT,121 E Constance Rd,,Suffolk,23434,Suffolk City,LOCAL,2.00E+11,VA
5006379,TRO,SUPERIOR EQUIPMENT SALES INC,808 Live Oak Drive,,Chesapeake,23320,Chesapeake City,COMMERCIAL,2.00E+11,VA
5010339,TRO,SUPERIOR MARINE/DOMINION YACHT,1500 Steeple Dr,,Suffolk,23433,Suffolk City,COMMERCIAL,2.00E+11,VA
5004969,TRO,SUPREME APPLIANCE SERVICE INC,5598 Sabre Road,,Norfolk,23502,Norfolk City,GAS STATION,2.00E+11,VA
5018953,TRO,SUBURBAN PROPANE,7232 Merrimax Trail,,Williamsburg,23187,Williamsburg City,COMMERCIAL,2.00E+11,VA
5005203,TRO,SUFFOLK COURTS COMPLEX,150 N Main St,,Suffolk,23434,Suffolk City,LOCAL,2.00E+11,VA
5008938,TRO,Suffolk International,3468 Pruden Blvd,,Suffolk,23434,Suffolk City,COMMERCIAL,2.00E+11,VA
5020639,TRO,SUFFOLK FIRE DEPARTMENT,400 Market St,,Suffolk,23434,Suffolk City,LOCAL,2.00E+11,VA
5014527,TRO,SUFFOLK OIL CO,5194 W Military Hwy,,Chesapeake,23321,Chesapeake City,GAS STATION,2.00E+11,VA
5016820,TRO,SUFFOLK PUMPING STATION,1136 Saunders Drive,,Suffolk,23434,Suffolk City,UTILITY,2.00E+11,VA
5007105,TRO,"STONEY POINT Decoy, LLC",Us Rt. 13,,Oak Hall,23416,Accomack County,COMMERCIAL,2.00E+11,VA
5020779,TRO,STONEY-RUN SEWAGE PUMP STATION #,14432 Old Courthouse Way,,Newport News,23602,Newport News City,LOCAL,2.00E+11,VA
5026359,TRO,STORAGE FACILITY,111 Hunter Rd,,Newport News,23601,Newport News City,COMMERCIAL,2.00E+11,VA
5004361,TRO,Strelitz Arlene,7354 Ruthven Rd,,Norfolk,23505,Norfolk City,UNKNOWN,2.00E+11,VA
5001495,TRO,STRICKLANDS INC,807 Hunterdale Rd.,,Franklin,23851,Franklin City,COMMERCIAL,2.00E+11,VA
5023293,TRO,Stuart School,446 Virginia Avenue,,Norfolk,23508,Norfolk City,LOCAL,2.00E+11,VA
5018949,TRO,Stuckeys,14439 Lankford Hwy,,Mappsville,23407,Accomack County,GAS STATION,2.00E+11,VA
5008745,TRO,STUDIO SITE,2302 W. Mercury Blvd.,,Hampton,23666,Hampton City,FEDERAL NON-MILITARY,2.00E+11,VA
5021905,TRO,Stumpy Lake Golf Course,4797 E Indian River Rd,,Virginia Beach,23456,Virginia Beach City,LOCAL,2.00E+11,VA
5009474,TRO,Suburban Grading & Utilities Inc,1190 Harmony Rd,,Norfolk,23502,Norfolk City,CONTRACTOR,2.00E+11,VA
5011063,TRO,STEVENS CHEVRON,Main St,,Exmore,23350,Northampton County,GAS STATION,2.00E+11,VA
5010128,TRO,Stevenson Equipment Co,21530 Taylor Rd PO Box 160,,Tasley,23441,Accomack County,COMMERCIAL,2.00E+11,VA
5004964,TRO,STEVENSON UNIFORM SERVICE; INC,3110 Mapleton Avenue,,Norfolk,23504,Norfolk City,COMMERCIAL,2.00E+11,VA
5007103,TRO,Stihl Inc,536 Viking Drive,,Virginia Beach,23452,Virginia Beach City,INDUSTRIAL,2.00E+11,VA
5007405,TRO,STONEWALL ASSOCIATES,313 W. 22nd Street,,Norfolk,23517,Norfolk City,COMMERCIAL,2.00E+11,VA
5016823,TRO,HRSD - State Street Pumping Station,351 Emmett Place,,Norfolk,23523,Norfolk City,UTILITY,2.00E+11,VA
5015792,TRO,STATION #2,2303 Wickham Ave,,Newport News,23607,Newport News City,LOCAL,2.00E+11,VA
5001621,TRO,STATION #3,419 Jamestown Ave.,,Portsmouth,23704,Portsmouth City,LOCAL,2.00E+11,VA
5007288,TRO,STATION TWELVE,1616 N Main St,,Suffolk,23434,Suffolk City,LOCAL,2.00E+11,VA
5011655,TRO,CS Terminals LLC,805 B Ford Dr,,Norfolk,23523,Norfolk City,PETROLEUM DISTRIBUTOR,2.00E+11,VA
5010329,TRO,Steeles Garage Incorporated,317 Bypass Rd,,Williamsburg,23185,York County,COMMERCIAL,2.00E+11,VA
5004357,TRO,St Marys Infant Home,317 Chapel St.,,Norfolk,23504,Norfolk City,RESIDENTIAL,2.00E+11,VA
5026128,TRO,ST PIUS X SCHOOL,7800 Halprin Dr.,,Norfolk,23518,Norfolk City,UNKNOWN,2.00E+11,VA
5018848,TRO,Stackhouse Inc,2111 Smith Ave,,Chesapeake,23320,Chesapeake City,CONTRACTOR,2.00E+11,VA
5014392,TRO,Franks Truck Stop,7207 Merrimac Trail,,Williamsburg,23185,James City County,GAS STATION,2.00E+11,VA
5014391,TRO,Stadium Inc,4039 Ironbound Road,,Williamsburg,23188,James City County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
5003944,TRO,STAFFORD SEEDING & LAND CONT,904 Widgeon Rd.,,Norfolk,23513,Norfolk City,COMMERCIAL,2.00E+11,VA
5005195,TRO,SPARKS COMPLETE CAR CARE CENTER,4557 N Witchduck Rd,,Virginia Beach,23455,Virginia Beach City,COMMERCIAL,2.00E+11,VA
5024039,TRO,Happy Shopper #6,401 Carolina Rd,,Suffolk,23434,Suffolk City,GAS STATION,2.00E+11,VA
5026595,TRO,Virginia Beach-Sunoco LLC,3924 N Landing Rd,,Virginia Beach,23456,Virginia Beach City,PETROLEUM DISTRIBUTOR,2.00E+11,VA
5020419,TRO,STARR MOTORS,2425 Pruden Boulevard,,Suffolk,23434,Suffolk City,AUTO DEALER,2.00E+11,VA
5024161,TRO,Sparks Tune-Up,3642 Holland Road,,Virginia Beach,23452,Virginia Beach City,COMMERCIAL,2.00E+11,VA
5008548,TRO,SPECIAL SERVICES CENTER,6 College Ave,,Onancock,23417,Accomack County,LOCAL,2.00E+11,VA
5008471,TRO,SPENSIERI PAINTING CO INC,803 B Industrial Ave.,,Chesapeake,23324,Chesapeake City,COMMERCIAL,2.00E+11,VA
5006360,TRO,Spring Gardens,1329 N Mt Vernon Ave,,Williamsburg,23185,James City County,RESIDENTIAL,2.00E+11,VA
5011403,TRO,"SPRINKLE & WILLIAMS AUTOMOTIVE, INC",12539 Warwick Boulevard,,Newport News,23606,Newport News City,COMMERCIAL,2.00E+11,VA
5000208,TRO,SPUR STATION NO 1080,823 East Washington,,Suffolk,23434,Suffolk City,GAS STATION,2.00E+11,VA
5001851,TRO,HiLo,1400 South St,,Franklin,23851,Franklin City,GAS STATION,2.00E+11,VA
5002585,TRO,Old Dominion Rehabilitation and Nursing,4 Ridgewood Pkwy,,Newport News,23602,Newport News City,COMMERCIAL,2.00E+11,VA
5000658,TRO,Southgate Corporation,1400 Sewells Point Rd,,Norfolk,23502,Norfolk City,TRUCKING TRANSPORT,2.00E+11,VA
5000852,TRO,Southwestern Elementary School,4410 Airline Blvd.,,Chesapeake,23321,Chesapeake City,LOCAL,2.00E+11,VA
5023191,TRO,SOUTHWESTERN INTERMEDIATE SCHOOL,9301 Southwestern Blvd,,Suffolk,23434,Suffolk City,LOCAL,2.00E+11,VA
5003035,TRO,SOUTHSIDE GAS SERVICE,100 South St,,Franklin,23851,Franklin City,UNKNOWN,2.00E+11,VA
5018717,TRO,SOUTHERN PACKING CORPORATION,4004 S Battlefield Blvd,,Chesapeake,23322,Chesapeake City,INDUSTRIAL,2.00E+11,VA
5007945,TRO,Southern Sanitary Co Inc,2315 Hampton Blvd.,,Norfolk,23517,Norfolk City,COMMERCIAL,2.00E+11,VA
5003454,TRO,SOUTHERN SHOP CNTR-WESTERN AUTO,7525 Tidewater Drive,,Norfolk,23505,Norfolk City,COMMERCIAL,2.00E+11,VA
5007951,TRO,SOUTHERN STATES,600 South Main Street,,Suffolk,23434,Suffolk City,COMMERCIAL,2.00E+11,VA
5007958,TRO,Southern States Franklin Service,516 North Franklin Street,,Franklin,23851,Franklin City,GAS STATION,2.00E+11,VA
5013847,TRO,SOUTHAMPTON PEANUT CO,Highway 186,,Branchville,23828,Southampton County,COMMERCIAL,2.00E+11,VA
5000853,TRO,Southeastern Elementary School,1853 Battlefield Blvd.,,Chesapeake,23320,Chesapeake City,LOCAL,2.00E+11,VA
5002089,TRO,SOUTHEASTERN VA TRAINING CENTER,2100 Steppingstone Square,,Chesapeake,23320,Chesapeake City,STATE,2.00E+11,VA
5001484,TRO,Stop N Save,1 E. Windsor Blvd,,Windsor,23487,Isle of Wight County,GAS STATION,2.00E+11,VA
5021939,TRO,Park N Shop #18,700 South St,,Franklin,23851,Franklin City,UNKNOWN,2.00E+11,VA
5013991,TRO,7-Eleven #37229,1229 Benns Church Blvd,,Smithfield,23430,Isle of Wight County,GAS STATION,2.00E+11,VA
5013212,TRO,One Stop Food Mart #355,2628 Tidewater Drive,,Norfolk,23509,Norfolk City,GAS STATION,2.00E+11,VA
5018969,TRO,Happy Shopper #20,900 E Liberty St,,Chesapeake,23324,Chesapeake City,GAS STATION,2.00E+11,VA
5001357,TRO,SOUTH PLAZA THRIFT STORE,120 S. Plaza Trail,,Virginia Beach,23452,Virginia Beach City,COMMERCIAL,2.00E+11,VA
5007986,TRO,SOUTH STATES CHESAP ASSN INC,1764 S Military Hwy,,Chesapeake,23320,Chesapeake City,COMMERCIAL,2.00E+11,VA
5002088,TRO,SOUTHAMPTON COUNTY,21340 Plank Rd,,Courtland,23837,Southampton County,LOCAL,2.00E+11,VA
5002087,TRO,SOUTHAMPTON COURTHOUSE & JAIL,22350 Main Street,,Courtland,23837,Southampton County,LOCAL,2.00E+11,VA
5001481,TRO,SOUTHAMPTON HIGH SCHOOL,23350 Southampton Parkway,,Courtland,23837,Southampton County,LOCAL,2.00E+11,VA
5006342,TRO,SOUTHAMPTON METAL WORKS INC,26110 Bride St,,Courtland,23837,Southampton County,COMMERCIAL,2.00E+11,VA
5001480,TRO,SOUTHAMPTON MIDDLE SCHOOL,23450 Southampton Parkway,,Courtland,23837,Southampton County,LOCAL,2.00E+11,VA
5010142,TRO,SMITHS GROCERY,,,Cape Charles,23310,Northampton County,GAS STATION,2.00E+11,VA
5009445,TRO,SMITHS MARINE RAILWAY INC,170 Railway Rd.,,Grafton,23692,York County,COMMERCIAL,2.00E+11,VA
5010654,TRO,Social Services,3432 Virginia Beach Blvd,,Virginia Beach,23452,Virginia Beach City,LOCAL,2.00E+11,VA
5010143,TRO,Sonnys Market,,,New Church,23415,Accomack County,GAS STATION,2.00E+11,VA
5027874,TRO,SOS EMERGENCY TOWING SERVICES,1008 Granby Street,,Norfolk,23510,Norfolk City,UNKNOWN,2.00E+11,VA
5028077,TRO,SMITHFIELD FOODS CORPORATE OFFICES,200 Commerce Street,,Smithfield,23430,Isle of Wight County,COMMERCIAL,2.00E+11,VA
5003352,TRO,Smithfield Packing Co Inc,110 Virginia Ham Dr,,Suffolk,23434,Suffolk City,INDUSTRIAL,2.00E+11,VA
5014370,TRO,7 Eleven Inc 34729,603 W Main St,,Smithfield,23430,Isle of Wight County,GAS STATION,2.00E+11,VA
5003353,TRO,"Smithfield Fresh Meats Corp.-Smithfield, VA",601 N Church St,,Smithfield,23430,Isle of Wight County,INDUSTRIAL,2.00E+11,VA
5038487,TRO,Smithfield Ham & Products,401 N Church St,,Smithfield,23430,Isle of Wight County,INDUSTRIAL,2.00E+11,VA
5003351,TRO,Smithfield Packing Co Inc,435 E Indian River Rd,,Norfolk,23523,Norfolk City,INDUSTRIAL,2.00E+11,VA
5028078,TRO,Moodlys Disposal Service,202-230 N Church Street,,Smithfield,23430,Isle of Wight County,COMMERCIAL,2.00E+11,VA
5004274,TRO,SMITHS FUEL AMOCO,2008 Portsmouth Blvd.,,Portsmouth,23704,Portsmouth City,GAS STATION,2.00E+11,VA
5021129,TRO,SLEMP PROPERTY,4044 Battlefield Blvd  S,,Chesapeake,23322,Chesapeake City,GAS STATION,2.00E+11,VA
5003546,TRO,SMITH & KEENE ELECT SERVICE INC,819 Pineview Ln.,,Chesapeake,23320,Chesapeake City,GAS STATION,2.00E+11,VA
5010830,TRO,Smith Floragift,207 Mellen St,,Hampton,23663,Hampton City,COMMERCIAL,2.00E+11,VA
5011511,TRO,Valianos Grading & Clearing LLC,619 London Bridge Rd,,Virginia Beach,23454,Virginia Beach City,COMMERCIAL,2.00E+11,VA
5004788,TRO,SMITH WM H,6 Peach St.,,Cape Charles,23310,Northampton County,UNKNOWN,2.00E+11,VA
5027079,TRO,SHORT PROPERTY,2952 S Military Hwy,,Chesapeake,23323,Chesapeake City,UNKNOWN,2.00E+11,VA
5024372,TRO,Shotmeyer Oil Company,833 Capital Landing Rd,,Williamsburg,23186,Williamsburg City,GAS STATION,2.00E+11,VA
5015322,TRO,SIMMS AUTO SERVICE,3311 Hartford Street,,Portsmouth,23707,Portsmouth City,GAS STATION,2.00E+11,VA
5037246,TRO,SINCLAIR GARDEN APARTMENTS,174 W. Gilbert St,,Hampton,23669,Hampton City,RESIDENTIAL,2.00E+11,VA
5015803,TRO,SKIFFS CREEK PUMPING STATION,Rt 60 Leehall Railroad Sta,,Newport News,23603,Newport News City,UNKNOWN,2.00E+11,VA
5026271,TRO,SLEEPWELL MATTRESS COMPANY,4555 Progress Road,,Norfolk,23502,Norfolk City,COMMERCIAL,2.00E+11,VA
5015805,TRO,SLEEPY HOLE MAINTENANCE BUILDING,4700 Sleepy Hole Rd,,Suffolk,23435,Suffolk City,LOCAL,2.00E+11,VA
5007897,TRO,Shore Stop 200,23135 Lankford Hwy,,Accomac,23301,Accomack County,GAS STATION,2.00E+11,VA
5007903,TRO,Shore Stop #215,28488 Lankford Hwy,,Melfa,23410,Accomack County,GAS STATION,2.00E+11,VA
5007898,TRO,Stop and Shop / Citgo,33212 Lankford Hwy,,Painter,23420,Accomack County,GAS STATION,2.00E+11,VA
5007905,TRO,Shore Stop #33-218 Eastville,16476 Lankford Highway,,Eastville,23347,Northampton County,GAS STATION,2.00E+11,VA
5007899,TRO,Shore Stop 202,4130 Main St,,Chincoteague,23336,Accomack County,GAS STATION,2.00E+11,VA
5007900,TRO,Fast Stop #1203,36154 Lankford Highway - Rt 13,,Belle Haven,23306,Accomack County,GAS STATION,2.00E+11,VA
